"id_rz_no_lectura","id_persona","razon_no_lectura"
64744,40455,"sin dato"
64745,40458,"sin dato"
64746,40459,"sin dato"
64747,40460,"sin dato"
64748,40463,"sin dato"
64749,40464,"sin dato"
64750,40466,"sin dato"
64751,40467,"sin dato"
64752,40473,"sin dato"
64753,40475,"sin dato"
64754,40476,"sin dato"
64755,40477,"sin dato"
64756,40478,"sin dato"
64757,40480,"sin dato"
64758,40481,"sin dato"
64759,40484,"sin dato"
64760,40485,"sin dato"
64761,40488,"sin dato"
64762,40493,"sin dato"
64763,40498,"sin dato"
64764,40501,"sin dato"
64765,40502,"sin dato"
64766,40503,"sin dato"
64767,40524,"sin dato"
64768,40529,"sin dato"
64769,40531,"sin dato"
64770,40532,"sin dato"
64771,40544,"sin dato"
64772,40545,"sin dato"
64773,40546,"sin dato"
64774,40563,"sin dato"
64775,40569,"sin dato"
64776,40579,"sin dato"
64777,40585,"sin dato"
64778,40586,"sin dato"
64779,40587,"sin dato"
64780,40588,"sin dato"
64781,40591,"sin dato"
64782,40592,"sin dato"
64783,40593,"sin dato"
64784,40594,"sin dato"
64785,40595,"sin dato"
64786,40596,"sin dato"
64787,40597,"sin dato"
64788,40601,"sin dato"
64789,40602,"sin dato"
64790,40603,"sin dato"
64791,40605,"sin dato"
64792,40609,"sin dato"
64793,40612,"sin dato"
64794,40615,"sin dato"
64795,40618,"sin dato"
64796,40623,"sin dato"
64797,40628,"sin dato"
64798,40629,"sin dato"
64799,40635,"sin dato"
64800,40636,"sin dato"
64801,40637,"sin dato"
64802,40639,"sin dato"
64803,40652,"sin dato"
64804,40668,"sin dato"
64805,40671,"sin dato"
64806,40672,"sin dato"
64807,40673,"sin dato"
64808,40675,"sin dato"
64809,40678,"sin dato"
64810,40680,"sin dato"
64811,40684,"sin dato"
64812,40690,"sin dato"
64813,40691,"sin dato"
64814,40700,"sin dato"
64815,40718,"sin dato"
64816,40727,"sin dato"
64817,40731,"sin dato"
64818,40734,"sin dato"
64819,40737,"sin dato"
64820,40738,"sin dato"
64821,40741,"sin dato"
64822,40743,"sin dato"
64823,40745,"sin dato"
64824,40746,"sin dato"
64825,40747,"sin dato"
64826,40748,"sin dato"
64827,40749,"sin dato"
64828,40750,"sin dato"
64829,40751,"sin dato"
64830,40758,"sin dato"
64831,40760,"sin dato"
64832,40761,"sin dato"
64833,40762,"sin dato"
64834,40764,"sin dato"
64835,40765,"sin dato"
64836,40766,"sin dato"
64837,40772,"sin dato"
64838,40773,"sin dato"
64839,40774,"sin dato"
64840,40775,"sin dato"
64841,40778,"sin dato"
64842,40779,"sin dato"
64843,40780,"sin dato"
64844,40781,"sin dato"
64845,40783,"sin dato"
64846,40784,"sin dato"
64847,40785,"sin dato"
64848,40788,"sin dato"
64849,40790,"sin dato"
64850,40794,"sin dato"
64851,40804,"sin dato"
64852,40805,"sin dato"
64853,40807,"sin dato"
64854,40810,"sin dato"
64855,40811,"sin dato"
64856,40812,"sin dato"
64857,40813,"sin dato"
64858,40814,"sin dato"
64859,40817,"sin dato"
64860,40819,"sin dato"
64861,40821,"sin dato"
64862,40822,"sin dato"
64863,40824,"sin dato"
64864,40825,"sin dato"
64865,40827,"sin dato"
64866,40828,"sin dato"
64867,40829,"sin dato"
64868,40831,"sin dato"
64869,40833,"sin dato"
64870,40834,"sin dato"
64871,40835,"sin dato"
64872,40836,"sin dato"
64873,40837,"sin dato"
64874,40838,"sin dato"
64875,40839,"sin dato"
64876,40840,"sin dato"
64877,40845,"sin dato"
64878,40851,"sin dato"
64879,40854,"sin dato"
64880,40856,"sin dato"
64881,40857,"sin dato"
64882,40859,"sin dato"
64883,40864,"sin dato"
64884,40866,"sin dato"
64885,40867,"sin dato"
64886,40871,"sin dato"
64887,40873,"sin dato"
64888,40874,"sin dato"
64889,40875,"sin dato"
64890,40877,"sin dato"
64891,40878,"sin dato"
64892,40880,"sin dato"
64893,40881,"sin dato"
64894,40882,"sin dato"
64895,40883,"sin dato"
64896,40885,"sin dato"
64897,40886,"sin dato"
64898,40889,"sin dato"
64899,40891,"sin dato"
64900,40892,"sin dato"
64901,40894,"sin dato"
64902,40898,"sin dato"
64903,40899,"sin dato"
64904,40904,"sin dato"
64905,40905,"sin dato"
64906,40906,"sin dato"
64907,40907,"sin dato"
64908,40909,"sin dato"
64909,40911,"sin dato"
64910,40913,"sin dato"
64911,40914,"sin dato"
64912,40916,"sin dato"
64913,40919,"sin dato"
64914,40922,"sin dato"
64915,40923,"sin dato"
64916,40927,"sin dato"
64917,40929,"sin dato"
64918,40931,"sin dato"
64919,40940,"sin dato"
64920,40941,"sin dato"
64921,40942,"sin dato"
64922,40943,"sin dato"
64923,40944,"sin dato"
64924,40945,"sin dato"
64925,40946,"sin dato"
64926,40947,"sin dato"
64927,40948,"sin dato"
64928,40950,"sin dato"
64929,40953,"sin dato"
64930,40954,"sin dato"
64931,40972,"sin dato"
64932,40973,"sin dato"
64933,40977,"sin dato"
64934,40978,"sin dato"
64935,40979,"sin dato"
64936,40980,"sin dato"
64937,40981,"sin dato"
64938,40984,"sin dato"
64939,40986,"sin dato"
64940,40987,"sin dato"
64941,40989,"sin dato"
64942,40993,"sin dato"
64943,40994,"sin dato"
64944,40996,"sin dato"
64945,40998,"sin dato"
64946,40999,"sin dato"
64947,41000,"sin dato"
64948,41001,"sin dato"
64949,41002,"sin dato"
64950,41003,"sin dato"
64951,41004,"sin dato"
64952,41005,"sin dato"
64953,41006,"sin dato"
64954,41007,"sin dato"
64955,41009,"sin dato"
64956,41010,"sin dato"
64957,41011,"sin dato"
64958,41013,"sin dato"
64959,41014,"sin dato"
64960,41016,"sin dato"
64961,41018,"sin dato"
64962,41020,"sin dato"
64963,41021,"sin dato"
64964,41023,"sin dato"
64965,41024,"sin dato"
64966,41025,"sin dato"
64967,41026,"sin dato"
64968,41027,"sin dato"
64969,41028,"sin dato"
64970,41029,"sin dato"
64971,41031,"sin dato"
64972,41032,"sin dato"
64973,41033,"sin dato"
64974,41034,"sin dato"
64975,41035,"sin dato"
64976,41036,"sin dato"
64977,41037,"sin dato"
64978,41039,"sin dato"
64979,41040,"sin dato"
64980,41041,"sin dato"
64981,41042,"sin dato"
64982,41043,"sin dato"
64983,41044,"sin dato"
64984,41047,"sin dato"
64985,41049,"sin dato"
64986,41050,"sin dato"
64987,41051,"sin dato"
64988,41052,"sin dato"
64989,41054,"sin dato"
64990,41055,"sin dato"
64991,41056,"sin dato"
64992,41057,"sin dato"
64993,41058,"sin dato"
64994,41059,"sin dato"
64995,41060,"sin dato"
64996,41061,"sin dato"
64997,41062,"sin dato"
64998,41063,"sin dato"
64999,41064,"sin dato"
65000,41065,"sin dato"
65001,41066,"sin dato"
65002,41067,"sin dato"
65003,41068,"sin dato"
65004,41069,"sin dato"
65005,41070,"sin dato"
65006,41071,"sin dato"
65007,41072,"sin dato"
65008,41082,"sin dato"
65009,41089,"sin dato"
65010,41090,"sin dato"
65011,41095,"sin dato"
65012,41096,"sin dato"
65013,41097,"sin dato"
65014,41101,"sin dato"
65015,41103,"sin dato"
65016,41106,"sin dato"
65017,41109,"sin dato"
65018,41110,"sin dato"
65019,41113,"sin dato"
65020,41114,"sin dato"
65021,41117,"sin dato"
65022,41118,"sin dato"
65023,41124,"sin dato"
65024,41125,"sin dato"
65025,41126,"sin dato"
65026,41127,"sin dato"
65027,41130,"sin dato"
65028,41131,"sin dato"
65029,41134,"sin dato"
65030,41141,"sin dato"
65031,41143,"sin dato"
65032,41145,"sin dato"
65033,41147,"sin dato"
65034,41148,"sin dato"
65035,41149,"sin dato"
65036,41150,"sin dato"
65037,41151,"sin dato"
65038,41153,"sin dato"
65039,41154,"sin dato"
65040,41155,"sin dato"
65041,41161,"sin dato"
65042,41162,"sin dato"
65043,41163,"sin dato"
65044,41164,"sin dato"
65045,41166,"sin dato"
65046,41167,"sin dato"
65047,41168,"sin dato"
65048,41169,"sin dato"
65049,41170,"sin dato"
65050,41171,"sin dato"
65051,41173,"sin dato"
65052,41175,"sin dato"
65053,41177,"sin dato"
65054,41179,"sin dato"
65055,41180,"sin dato"
65056,41181,"sin dato"
65057,41182,"sin dato"
65058,41184,"sin dato"
65059,41185,"sin dato"
65060,41186,"sin dato"
65061,41187,"sin dato"
65062,41189,"sin dato"
65063,41190,"sin dato"
65064,41204,"sin dato"
65065,41205,"sin dato"
65066,41206,"sin dato"
65067,41211,"sin dato"
65068,41217,"sin dato"
65069,41218,"sin dato"
65070,41219,"sin dato"
65071,41222,"sin dato"
65072,41224,"sin dato"
65073,41225,"sin dato"
65074,41228,"sin dato"
65075,41230,"sin dato"
65076,41231,"sin dato"
65077,41233,"sin dato"
65078,41237,"sin dato"
65079,41240,"sin dato"
65080,41241,"sin dato"
65081,41242,"sin dato"
65082,41244,"sin dato"
65083,41245,"sin dato"
65084,41247,"sin dato"
65085,41251,"sin dato"
65086,41252,"sin dato"
65087,41262,"sin dato"
65088,41271,"sin dato"
65089,41273,"sin dato"
65090,41277,"sin dato"
65091,41280,"sin dato"
65092,41281,"sin dato"
65093,41282,"sin dato"
65094,41283,"sin dato"
65095,41284,"sin dato"
65096,41288,"sin dato"
65097,41289,"sin dato"
65098,41290,"sin dato"
65099,41291,"sin dato"
65100,41292,"sin dato"
65101,41293,"sin dato"
65102,41297,"sin dato"
65103,41299,"sin dato"
65104,41300,"sin dato"
65105,41301,"sin dato"
65106,41305,"sin dato"
65107,41306,"sin dato"
65108,41308,"sin dato"
65109,41309,"sin dato"
65110,41316,"sin dato"
65111,41317,"sin dato"
65112,41318,"sin dato"
65113,41319,"sin dato"
65114,41323,"sin dato"
65115,41325,"sin dato"
65116,41326,"sin dato"
65117,41328,"sin dato"
65118,41332,"sin dato"
65119,41334,"sin dato"
65120,41335,"sin dato"
65121,41338,"sin dato"
65122,41343,"sin dato"
65123,41345,"sin dato"
65124,41347,"sin dato"
65125,41348,"sin dato"
65126,41350,"sin dato"
65127,41351,"sin dato"
65128,41352,"sin dato"
65129,41353,"sin dato"
65130,41354,"sin dato"
65131,41355,"sin dato"
65132,41357,"sin dato"
65133,41358,"sin dato"
65134,41359,"sin dato"
65135,41360,"sin dato"
65136,41362,"sin dato"
65137,41363,"sin dato"
65138,41365,"sin dato"
65139,41369,"sin dato"
65140,41373,"sin dato"
65141,41375,"sin dato"
65142,41378,"sin dato"
65143,41379,"sin dato"
65144,41381,"sin dato"
65145,41383,"sin dato"
65146,41384,"sin dato"
65147,41385,"sin dato"
65148,41391,"sin dato"
65149,41392,"sin dato"
65150,41393,"sin dato"
65151,41394,"sin dato"
65152,41395,"sin dato"
65153,41396,"sin dato"
65154,41397,"sin dato"
65155,41398,"sin dato"
65156,41399,"sin dato"
65157,41403,"sin dato"
65158,41404,"sin dato"
65159,41405,"sin dato"
65160,41408,"sin dato"
65161,41410,"sin dato"
65162,41411,"sin dato"
65163,41415,"sin dato"
65164,41418,"sin dato"
65165,41419,"sin dato"
65166,41420,"sin dato"
65167,41421,"sin dato"
65168,41426,"sin dato"
65169,41427,"sin dato"
65170,41432,"sin dato"
65171,41434,"sin dato"
65172,41436,"sin dato"
65173,41437,"sin dato"
65174,41438,"sin dato"
65175,41439,"sin dato"
65176,41440,"sin dato"
65177,41443,"sin dato"
65178,41444,"sin dato"
65179,41447,"sin dato"
65180,41450,"sin dato"
65181,41454,"sin dato"
65182,41455,"sin dato"
65183,41457,"sin dato"
65184,41459,"sin dato"
65185,41460,"sin dato"
65186,41462,"sin dato"
65187,41463,"sin dato"
65188,41465,"sin dato"
65189,41466,"sin dato"
65190,41468,"sin dato"
65191,41469,"sin dato"
65192,41470,"sin dato"
65193,41493,"sin dato"
65194,41494,"sin dato"
65195,41495,"sin dato"
65196,41503,"sin dato"
65197,41505,"sin dato"
65198,41508,"sin dato"
65199,41509,"sin dato"
65200,41510,"sin dato"
65201,41511,"sin dato"
65202,41512,"sin dato"
65203,41513,"sin dato"
65204,41514,"sin dato"
65205,41516,"sin dato"
65206,41518,"sin dato"
65207,41520,"sin dato"
65208,41523,"sin dato"
65209,41525,"sin dato"
65210,41526,"sin dato"
65211,41527,"sin dato"
65212,41529,"sin dato"
65213,41530,"sin dato"
65214,41531,"sin dato"
65215,41533,"sin dato"
65216,41534,"sin dato"
65217,41535,"sin dato"
65218,41537,"sin dato"
65219,41541,"sin dato"
65220,41545,"sin dato"
65221,41552,"sin dato"
65222,41553,"sin dato"
65223,41555,"sin dato"
65224,41558,"sin dato"
65225,41560,"sin dato"
65226,41562,"sin dato"
65227,41563,"sin dato"
65228,41564,"sin dato"
65229,41565,"sin dato"
65230,41566,"sin dato"
65231,41567,"sin dato"
65232,41571,"sin dato"
65233,41573,"sin dato"
65234,41574,"sin dato"
65235,41577,"sin dato"
65236,41579,"sin dato"
65237,41584,"sin dato"
65238,41586,"sin dato"
65239,41588,"sin dato"
65240,41590,"sin dato"
65241,41591,"sin dato"
65242,41600,"sin dato"
65243,41601,"sin dato"
65244,41606,"sin dato"
65245,41608,"sin dato"
65246,41610,"sin dato"
65247,41612,"sin dato"
65248,41613,"sin dato"
65249,41619,"sin dato"
65250,41622,"sin dato"
65251,41624,"sin dato"
65252,41632,"sin dato"
65253,41635,"sin dato"
65254,41636,"sin dato"
65255,41645,"sin dato"
65256,41647,"sin dato"
65257,41648,"sin dato"
65258,41652,"sin dato"
65259,41655,"sin dato"
65260,41660,"sin dato"
65261,41661,"sin dato"
65262,41662,"sin dato"
65263,41664,"sin dato"
65264,41665,"sin dato"
65265,41668,"sin dato"
65266,41669,"sin dato"
65267,41679,"sin dato"
65268,41681,"sin dato"
65269,41684,"sin dato"
65270,41689,"sin dato"
65271,41692,"sin dato"
65272,41694,"sin dato"
65273,41695,"sin dato"
65274,41696,"sin dato"
65275,41698,"sin dato"
65276,41700,"sin dato"
65277,41701,"sin dato"
65278,41707,"sin dato"
65279,41708,"sin dato"
65280,41709,"sin dato"
65281,41714,"sin dato"
65282,41720,"sin dato"
65283,41724,"sin dato"
65284,41725,"sin dato"
65285,41726,"sin dato"
65286,41728,"sin dato"
65287,41729,"sin dato"
65288,41730,"sin dato"
65289,41731,"sin dato"
65290,41732,"sin dato"
65291,41733,"sin dato"
65292,41734,"sin dato"
65293,41735,"sin dato"
65294,41736,"sin dato"
65295,41737,"sin dato"
65296,41738,"sin dato"
65297,41739,"sin dato"
65298,41740,"sin dato"
65299,41741,"sin dato"
65300,41742,"sin dato"
65301,41745,"sin dato"
65302,41746,"sin dato"
65303,41747,"sin dato"
65304,41750,"sin dato"
65305,41751,"sin dato"
65306,41753,"sin dato"
65307,41755,"sin dato"
65308,41756,"sin dato"
65309,41757,"sin dato"
65310,41758,"sin dato"
65311,41759,"sin dato"
65312,41760,"sin dato"
65313,41762,"sin dato"
65314,41765,"sin dato"
65315,41766,"sin dato"
65316,41774,"sin dato"
65317,41775,"sin dato"
65318,41776,"sin dato"
65319,41778,"sin dato"
65320,41779,"sin dato"
65321,41780,"sin dato"
65322,41781,"sin dato"
65323,41782,"sin dato"
65324,41783,"sin dato"
65325,41784,"sin dato"
65326,41785,"sin dato"
65327,41786,"sin dato"
65328,41788,"sin dato"
65329,41789,"sin dato"
65330,41790,"sin dato"
65331,41791,"sin dato"
65332,41792,"sin dato"
65333,41793,"sin dato"
65334,41795,"sin dato"
65335,41796,"sin dato"
65336,41797,"sin dato"
65337,41799,"sin dato"
65338,41800,"sin dato"
65339,41801,"sin dato"
65340,41802,"sin dato"
65341,41805,"sin dato"
65342,41806,"sin dato"
65343,41807,"sin dato"
65344,41813,"sin dato"
65345,41816,"sin dato"
65346,41821,"sin dato"
65347,41827,"sin dato"
65348,41835,"sin dato"
65349,41840,"sin dato"
65350,41841,"sin dato"
65351,41844,"sin dato"
65352,41845,"sin dato"
65353,41846,"sin dato"
65354,41849,"sin dato"
65355,41850,"sin dato"
65356,41851,"sin dato"
65357,41853,"sin dato"
65358,41854,"sin dato"
65359,41855,"sin dato"
65360,41856,"sin dato"
65361,41857,"sin dato"
65362,41859,"sin dato"
65363,41861,"sin dato"
65364,41862,"sin dato"
65365,41863,"sin dato"
65366,41864,"sin dato"
65367,41866,"sin dato"
65368,41867,"sin dato"
65369,41868,"sin dato"
65370,41870,"sin dato"
65371,41872,"sin dato"
65372,41873,"sin dato"
65373,41874,"sin dato"
65374,41880,"sin dato"
65375,41883,"sin dato"
65376,41889,"sin dato"
65377,41890,"sin dato"
65378,41892,"sin dato"
65379,41897,"sin dato"
65380,41899,"sin dato"
65381,41901,"sin dato"
65382,41921,"sin dato"
65383,41923,"sin dato"
65384,41924,"sin dato"
65385,41926,"sin dato"
65386,41929,"sin dato"
65387,41930,"sin dato"
65388,41931,"sin dato"
65389,41932,"sin dato"
65390,41933,"sin dato"
65391,41934,"sin dato"
65392,41935,"sin dato"
65393,41936,"sin dato"
65394,41945,"sin dato"
65395,41946,"sin dato"
65396,41950,"sin dato"
65397,41951,"sin dato"
65398,41953,"sin dato"
65399,41954,"sin dato"
65400,41955,"sin dato"
65401,41956,"sin dato"
65402,41958,"sin dato"
65403,41959,"sin dato"
65404,41960,"sin dato"
65405,41961,"sin dato"
65406,41962,"sin dato"
65407,41963,"sin dato"
65408,41966,"sin dato"
65409,41970,"sin dato"
65410,41972,"sin dato"
65411,41973,"sin dato"
65412,41974,"sin dato"
65413,41978,"sin dato"
65414,41979,"sin dato"
65415,41980,"sin dato"
65416,41981,"sin dato"
65417,41982,"sin dato"
65418,41985,"sin dato"
65419,41990,"sin dato"
65420,41992,"sin dato"
65421,41994,"sin dato"
65422,41996,"sin dato"
65423,41998,"sin dato"
65424,41999,"sin dato"
65425,42006,"sin dato"
65426,42009,"sin dato"
65427,42010,"sin dato"
65428,42015,"sin dato"
65429,42017,"sin dato"
65430,42019,"sin dato"
65431,42020,"sin dato"
65432,42021,"sin dato"
65433,42022,"sin dato"
65434,42023,"sin dato"
65435,42024,"sin dato"
65436,42025,"sin dato"
65437,42026,"sin dato"
65438,42027,"sin dato"
65439,42029,"sin dato"
65440,42030,"sin dato"
65441,42031,"sin dato"
65442,42032,"sin dato"
65443,42033,"sin dato"
65444,42038,"sin dato"
65445,42039,"sin dato"
65446,42040,"sin dato"
65447,42042,"sin dato"
65448,42043,"sin dato"
65449,42044,"sin dato"
65450,42045,"sin dato"
65451,42047,"sin dato"
65452,42050,"sin dato"
65453,42054,"sin dato"
65454,42057,"sin dato"
65455,42059,"sin dato"
65456,42063,"sin dato"
65457,42067,"sin dato"
65458,42070,"sin dato"
65459,42072,"sin dato"
65460,42075,"sin dato"
65461,42079,"sin dato"
65462,42081,"sin dato"
65463,42084,"sin dato"
65464,42085,"sin dato"
65465,42087,"sin dato"
65466,42088,"sin dato"
65467,42091,"sin dato"
65468,42098,"sin dato"
65469,42101,"sin dato"
65470,42102,"sin dato"
65471,42103,"sin dato"
65472,42104,"sin dato"
65473,42105,"sin dato"
65474,42106,"sin dato"
65475,42109,"sin dato"
65476,42110,"sin dato"
65477,42111,"sin dato"
65478,42118,"sin dato"
65479,42119,"sin dato"
65480,42121,"sin dato"
65481,42122,"sin dato"
65482,42126,"sin dato"
65483,42129,"sin dato"
65484,42130,"sin dato"
65485,42133,"sin dato"
65486,42134,"sin dato"
65487,42138,"sin dato"
65488,42141,"sin dato"
65489,42142,"sin dato"
65490,42143,"sin dato"
65491,42146,"sin dato"
65492,42148,"sin dato"
65493,42149,"sin dato"
65494,42152,"sin dato"
65495,42154,"sin dato"
65496,42164,"sin dato"
65497,42165,"sin dato"
65498,42167,"sin dato"
65499,42169,"sin dato"
65500,42170,"sin dato"
65501,42171,"sin dato"
65502,42172,"sin dato"
65503,42176,"sin dato"
65504,42178,"sin dato"
65505,42179,"sin dato"
65506,42180,"sin dato"
65507,42182,"sin dato"
65508,42183,"sin dato"
65509,42185,"sin dato"
65510,42186,"sin dato"
65511,42187,"sin dato"
65512,42188,"sin dato"
65513,42190,"sin dato"
65514,42191,"sin dato"
65515,42193,"sin dato"
65516,42195,"sin dato"
65517,42196,"sin dato"
65518,42197,"sin dato"
65519,42198,"sin dato"
65520,42200,"sin dato"
65521,42201,"sin dato"
65522,42202,"sin dato"
65523,42203,"sin dato"
65524,42204,"sin dato"
65525,42205,"sin dato"
65526,42207,"sin dato"
65527,42208,"sin dato"
65528,42210,"sin dato"
65529,42211,"sin dato"
65530,42212,"sin dato"
65531,42214,"sin dato"
65532,42215,"sin dato"
65533,42219,"sin dato"
65534,42220,"sin dato"
65535,42225,"sin dato"
65536,42226,"sin dato"
65537,42227,"sin dato"
65538,42228,"sin dato"
65539,42229,"sin dato"
65540,42233,"sin dato"
65541,42234,"sin dato"
65542,42235,"sin dato"
65543,42236,"sin dato"
65544,42237,"sin dato"
65545,42238,"sin dato"
65546,42239,"sin dato"
65547,42241,"sin dato"
65548,42242,"sin dato"
65549,42243,"sin dato"
65550,42244,"sin dato"
65551,42248,"sin dato"
65552,42249,"sin dato"
65553,42251,"sin dato"
65554,42254,"sin dato"
65555,42257,"sin dato"
65556,42259,"sin dato"
65557,42260,"sin dato"
65558,42261,"sin dato"
65559,42262,"sin dato"
65560,42263,"sin dato"
65561,42265,"sin dato"
65562,42266,"sin dato"
65563,42267,"sin dato"
65564,42268,"sin dato"
65565,42269,"sin dato"
65566,42270,"sin dato"
65567,42271,"sin dato"
65568,42272,"sin dato"
65569,42274,"sin dato"
65570,42275,"sin dato"
65571,42276,"sin dato"
65572,42277,"sin dato"
65573,42278,"sin dato"
65574,42279,"sin dato"
65575,42280,"sin dato"
65576,42281,"sin dato"
65577,42283,"sin dato"
65578,42284,"sin dato"
65579,42285,"sin dato"
65580,42286,"sin dato"
65581,42287,"sin dato"
65582,42288,"sin dato"
65583,42289,"sin dato"
65584,42290,"sin dato"
65585,42293,"sin dato"
65586,42294,"sin dato"
65587,42296,"sin dato"
65588,42298,"sin dato"
65589,42300,"sin dato"
65590,42303,"sin dato"
65591,42304,"sin dato"
65592,42313,"sin dato"
65593,42325,"sin dato"
65594,42327,"sin dato"
65595,42329,"sin dato"
65596,42330,"sin dato"
65597,42332,"sin dato"
65598,42336,"sin dato"
65599,42343,"sin dato"
65600,42345,"sin dato"
65601,42351,"sin dato"
65602,42357,"sin dato"
65603,42358,"sin dato"
65604,42359,"sin dato"
65605,42375,"sin dato"
65606,42378,"sin dato"
65607,42380,"sin dato"
65608,42381,"sin dato"
65609,42382,"sin dato"
65610,42384,"sin dato"
65611,42386,"sin dato"
65612,42387,"sin dato"
65613,42389,"sin dato"
65614,42391,"sin dato"
65615,42395,"sin dato"
65616,42396,"sin dato"
65617,42404,"sin dato"
65618,42412,"sin dato"
65619,42415,"sin dato"
65620,42417,"sin dato"
65621,42418,"sin dato"
65622,42419,"sin dato"
65623,42424,"sin dato"
65624,42427,"sin dato"
65625,42429,"sin dato"
65626,42432,"sin dato"
