"id_rz_lectura","id_persona","razon_si_lectura"
61904,27227,"Motivos laborales"
61905,27230,"Motivos laborales"
61906,27238,"Motivos laborales"
61907,27243,"Motivos laborales"
61908,27289,"Motivos laborales"
61909,27312,"Motivos laborales"
61910,27319,"Motivos laborales"
61911,27320,"Motivos laborales"
61912,27323,"Motivos laborales"
61913,27326,"Motivos laborales"
61914,27328,"Motivos laborales"
61915,27329,"Motivos laborales"
61916,27333,"Motivos laborales"
61917,27335,"Motivos laborales"
61918,27336,"Motivos laborales"
61919,27339,"Motivos laborales"
61920,27340,"Motivos laborales"
61921,27352,"Motivos laborales"
61922,27395,"Motivos laborales"
61923,27409,"Motivos laborales"
61924,27438,"Motivos laborales"
61925,27461,"Motivos laborales"
61926,27475,"Motivos laborales"
61927,27511,"Motivos laborales"
61928,27512,"Motivos laborales"
61929,27513,"Motivos laborales"
61930,27538,"Motivos laborales"
61931,27539,"Motivos laborales"
61932,27550,"Motivos laborales"
61933,27551,"Motivos laborales"
61934,27558,"Motivos laborales"
61935,27561,"Motivos laborales"
61936,27565,"Motivos laborales"
61937,27576,"Motivos laborales"
61938,27588,"Motivos laborales"
61939,27594,"Motivos laborales"
61940,27627,"Motivos laborales"
61941,27659,"Motivos laborales"
61942,27678,"Motivos laborales"
61943,27689,"Motivos laborales"
61944,27706,"Motivos laborales"
61945,27725,"Motivos laborales"
61946,27786,"Motivos laborales"
61947,27797,"Motivos laborales"
61948,27800,"Motivos laborales"
61949,27806,"Motivos laborales"
61950,27811,"Motivos laborales"
61951,27814,"Motivos laborales"
61952,27855,"Motivos laborales"
61953,27868,"Motivos laborales"
61954,27880,"Motivos laborales"
61955,27885,"Motivos laborales"
61956,27888,"Motivos laborales"
61957,27890,"Motivos laborales"
61958,27898,"Motivos laborales"
61959,27930,"Motivos laborales"
61960,27946,"Motivos laborales"
61961,27957,"Motivos laborales"
61962,27972,"Motivos laborales"
61963,27995,"Motivos laborales"
61964,28002,"Motivos laborales"
61965,28003,"Motivos laborales"
61966,28005,"Motivos laborales"
61967,28010,"Motivos laborales"
61968,28021,"Motivos laborales"
61969,28038,"Motivos laborales"
61970,28041,"Motivos laborales"
61971,28044,"Motivos laborales"
61972,28049,"Motivos laborales"
61973,28059,"Motivos laborales"
61974,28060,"Motivos laborales"
61975,28115,"Motivos laborales"
61976,28132,"Motivos laborales"
61977,28141,"Motivos laborales"
61978,28173,"Motivos laborales"
61979,28176,"Motivos laborales"
61980,28180,"Motivos laborales"
61981,28186,"Motivos laborales"
61982,28196,"Motivos laborales"
61983,28202,"Motivos laborales"
61984,28206,"Motivos laborales"
61985,28207,"Motivos laborales"
61986,28215,"Motivos laborales"
61987,28219,"Motivos laborales"
61988,28223,"Motivos laborales"
61989,28229,"Motivos laborales"
61990,28234,"Motivos laborales"
61991,28235,"Motivos laborales"
61992,28247,"Motivos laborales"
61993,28251,"Motivos laborales"
61994,28258,"Motivos laborales"
61995,28259,"Motivos laborales"
61996,28264,"Motivos laborales"
61997,28265,"Motivos laborales"
61998,28269,"Motivos laborales"
61999,28270,"Motivos laborales"
62000,28272,"Motivos laborales"
62001,28275,"Motivos laborales"
62002,28338,"Motivos laborales"
62003,28339,"Motivos laborales"
62004,28342,"Motivos laborales"
62005,28348,"Motivos laborales"
62006,28373,"Motivos laborales"
62007,28382,"Motivos laborales"
62008,28383,"Motivos laborales"
62009,28387,"Motivos laborales"
62010,28390,"Motivos laborales"
62011,28394,"Motivos laborales"
62012,28411,"Motivos laborales"
62013,28426,"Motivos laborales"
62014,28428,"Motivos laborales"
62015,28436,"Motivos laborales"
62016,28438,"Motivos laborales"
62017,28439,"Motivos laborales"
62018,28440,"Motivos laborales"
62019,28441,"Motivos laborales"
62020,28442,"Motivos laborales"
62021,28444,"Motivos laborales"
62022,28450,"Motivos laborales"
62023,28451,"Motivos laborales"
62024,28453,"Motivos laborales"
62025,28471,"Motivos laborales"
62026,28481,"Motivos laborales"
62027,28482,"Motivos laborales"
62028,28490,"Motivos laborales"
62029,28491,"Motivos laborales"
62030,28492,"Motivos laborales"
62031,28493,"Motivos laborales"
62032,28495,"Motivos laborales"
62033,28496,"Motivos laborales"
62034,28498,"Motivos laborales"
62035,28499,"Motivos laborales"
62036,28503,"Motivos laborales"
62037,28508,"Motivos laborales"
62038,28511,"Motivos laborales"
62039,28512,"Motivos laborales"
62040,28513,"Motivos laborales"
62041,28514,"Motivos laborales"
62042,28515,"Motivos laborales"
62043,28517,"Motivos laborales"
62044,28518,"Motivos laborales"
62045,28520,"Motivos laborales"
62046,28521,"Motivos laborales"
62047,28522,"Motivos laborales"
62048,28523,"Motivos laborales"
62049,28525,"Motivos laborales"
62050,28526,"Motivos laborales"
62051,28529,"Motivos laborales"
62052,28532,"Motivos laborales"
62053,28533,"Motivos laborales"
62054,28541,"Motivos laborales"
62055,28542,"Motivos laborales"
62056,28543,"Motivos laborales"
62057,28546,"Motivos laborales"
62058,28548,"Motivos laborales"
62059,28549,"Motivos laborales"
62060,28550,"Motivos laborales"
62061,28551,"Motivos laborales"
62062,28552,"Motivos laborales"
62063,28554,"Motivos laborales"
62064,28556,"Motivos laborales"
62065,28557,"Motivos laborales"
62066,28558,"Motivos laborales"
62067,28559,"Motivos laborales"
62068,28560,"Motivos laborales"
62069,28561,"Motivos laborales"
62070,28562,"Motivos laborales"
62071,28563,"Motivos laborales"
62072,28565,"Motivos laborales"
62073,28566,"Motivos laborales"
62074,28568,"Motivos laborales"
62075,28569,"Motivos laborales"
62076,28572,"Motivos laborales"
62077,28622,"Motivos laborales"
62078,28623,"Motivos laborales"
62079,28624,"Motivos laborales"
62080,28625,"Motivos laborales"
62081,28627,"Motivos laborales"
62082,28629,"Motivos laborales"
62083,28633,"Motivos laborales"
62084,28634,"Motivos laborales"
62085,28640,"Motivos laborales"
62086,28651,"Motivos laborales"
62087,28661,"Motivos laborales"
62088,28662,"Motivos laborales"
62089,28667,"Motivos laborales"
62090,28668,"Motivos laborales"
62091,28680,"Motivos laborales"
62092,28681,"Motivos laborales"
62093,28683,"Motivos laborales"
62094,28684,"Motivos laborales"
62095,28687,"Motivos laborales"
62096,28693,"Motivos laborales"
62097,28698,"Motivos laborales"
62098,28719,"Motivos laborales"
62099,28723,"Motivos laborales"
62100,28731,"Motivos laborales"
62101,28732,"Motivos laborales"
62102,28733,"Motivos laborales"
62103,28734,"Motivos laborales"
62104,28739,"Motivos laborales"
62105,28741,"Motivos laborales"
62106,28742,"Motivos laborales"
62107,28743,"Motivos laborales"
62108,28744,"Motivos laborales"
62109,28745,"Motivos laborales"
62110,28746,"Motivos laborales"
62111,28748,"Motivos laborales"
62112,28749,"Motivos laborales"
62113,28751,"Motivos laborales"
62114,28755,"Motivos laborales"
62115,28756,"Motivos laborales"
62116,28757,"Motivos laborales"
62117,28759,"Motivos laborales"
62118,28760,"Motivos laborales"
62119,28761,"Motivos laborales"
62120,28762,"Motivos laborales"
62121,28763,"Motivos laborales"
62122,28764,"Motivos laborales"
62123,28768,"Motivos laborales"
62124,28769,"Motivos laborales"
62125,28782,"Motivos laborales"
62126,28787,"Motivos laborales"
62127,28790,"Motivos laborales"
62128,28795,"Motivos laborales"
62129,28802,"Motivos laborales"
62130,28809,"Motivos laborales"
62131,28810,"Motivos laborales"
62132,28812,"Motivos laborales"
62133,28816,"Motivos laborales"
62134,28817,"Motivos laborales"
62135,28820,"Motivos laborales"
62136,28824,"Motivos laborales"
62137,28825,"Motivos laborales"
62138,28826,"Motivos laborales"
62139,28829,"Motivos laborales"
62140,28832,"Motivos laborales"
62141,28833,"Motivos laborales"
62142,28836,"Motivos laborales"
62143,28840,"Motivos laborales"
62144,28842,"Motivos laborales"
62145,28843,"Motivos laborales"
62146,28844,"Motivos laborales"
62147,28847,"Motivos laborales"
62148,28850,"Motivos laborales"
62149,28851,"Motivos laborales"
62150,28853,"Motivos laborales"
62151,28854,"Motivos laborales"
62152,28855,"Motivos laborales"
62153,28856,"Motivos laborales"
62154,28857,"Motivos laborales"
62155,28859,"Motivos laborales"
62156,28860,"Motivos laborales"
62157,28861,"Motivos laborales"
62158,28865,"Motivos laborales"
62159,28866,"Motivos laborales"
62160,28868,"Motivos laborales"
62161,28869,"Motivos laborales"
62162,28874,"Motivos laborales"
62163,28875,"Motivos laborales"
62164,28880,"Motivos laborales"
62165,28884,"Motivos laborales"
62166,28892,"Motivos laborales"
62167,28894,"Motivos laborales"
62168,28897,"Motivos laborales"
62169,28900,"Motivos laborales"
62170,28903,"Motivos laborales"
62171,28905,"Motivos laborales"
62172,28907,"Motivos laborales"
62173,28914,"Motivos laborales"
62174,28917,"Motivos laborales"
62175,28918,"Motivos laborales"
62176,28919,"Motivos laborales"
62177,28942,"Motivos laborales"
62178,28943,"Motivos laborales"
62179,28944,"Motivos laborales"
62180,28945,"Motivos laborales"
62181,28947,"Motivos laborales"
62182,28948,"Motivos laborales"
62183,28950,"Motivos laborales"
62184,28951,"Motivos laborales"
62185,28952,"Motivos laborales"
62186,28953,"Motivos laborales"
62187,28954,"Motivos laborales"
62188,28956,"Motivos laborales"
62189,28957,"Motivos laborales"
62190,28958,"Motivos laborales"
62191,28960,"Motivos laborales"
62192,28962,"Motivos laborales"
62193,28964,"Motivos laborales"
62194,28965,"Motivos laborales"
62195,28966,"Motivos laborales"
62196,28967,"Motivos laborales"
62197,28971,"Motivos laborales"
62198,28975,"Motivos laborales"
62199,28982,"Motivos laborales"
62200,28988,"Motivos laborales"
62201,28990,"Motivos laborales"
62202,28991,"Motivos laborales"
62203,28995,"Motivos laborales"
62204,29004,"Motivos laborales"
62205,29012,"Motivos laborales"
62206,29013,"Motivos laborales"
62207,29014,"Motivos laborales"
62208,29017,"Motivos laborales"
62209,29018,"Motivos laborales"
62210,29019,"Motivos laborales"
62211,29023,"Motivos laborales"
62212,29039,"Motivos laborales"
62213,29049,"Motivos laborales"
62214,29051,"Motivos laborales"
62215,29052,"Motivos laborales"
62216,29059,"Motivos laborales"
62217,29060,"Motivos laborales"
62218,29086,"Motivos laborales"
62219,29094,"Motivos laborales"
62220,29096,"Motivos laborales"
62221,29097,"Motivos laborales"
62222,29099,"Motivos laborales"
62223,29102,"Motivos laborales"
62224,29105,"Motivos laborales"
62225,29123,"Motivos laborales"
62226,29141,"Motivos laborales"
62227,29143,"Motivos laborales"
62228,29146,"Motivos laborales"
62229,29147,"Motivos laborales"
62230,29150,"Motivos laborales"
62231,29151,"Motivos laborales"
62232,29155,"Motivos laborales"
62233,29157,"Motivos laborales"
62234,29160,"Motivos laborales"
62235,29162,"Motivos laborales"
62236,29164,"Motivos laborales"
62237,29168,"Motivos laborales"
62238,29169,"Motivos laborales"
62239,29171,"Motivos laborales"
62240,29172,"Motivos laborales"
62241,29174,"Motivos laborales"
62242,29179,"Motivos laborales"
62243,29183,"Motivos laborales"
62244,29184,"Motivos laborales"
62245,29187,"Motivos laborales"
62246,29188,"Motivos laborales"
62247,29191,"Motivos laborales"
62248,29199,"Motivos laborales"
62249,29209,"Motivos laborales"
62250,29212,"Motivos laborales"
62251,29214,"Motivos laborales"
62252,29217,"Motivos laborales"
62253,29218,"Motivos laborales"
62254,29221,"Motivos laborales"
62255,29232,"Motivos laborales"
62256,29235,"Motivos laborales"
62257,29236,"Motivos laborales"
62258,29237,"Motivos laborales"
62259,29238,"Motivos laborales"
62260,29239,"Motivos laborales"
62261,29251,"Motivos laborales"
62262,29256,"Motivos laborales"
62263,29257,"Motivos laborales"
62264,29259,"Motivos laborales"
62265,29261,"Motivos laborales"
62266,29266,"Motivos laborales"
62267,29267,"Motivos laborales"
62268,29276,"Motivos laborales"
62269,29277,"Motivos laborales"
62270,29285,"Motivos laborales"
62271,29286,"Motivos laborales"
62272,29289,"Motivos laborales"
62273,29290,"Motivos laborales"
62274,29293,"Motivos laborales"
62275,29295,"Motivos laborales"
62276,29297,"Motivos laborales"
62277,29300,"Motivos laborales"
62278,29304,"Motivos laborales"
62279,29309,"Motivos laborales"
62280,29315,"Motivos laborales"
62281,29324,"Motivos laborales"
62282,29332,"Motivos laborales"
62283,29340,"Motivos laborales"
62284,29342,"Motivos laborales"
62285,29343,"Motivos laborales"
62286,29344,"Motivos laborales"
62287,29347,"Motivos laborales"
62288,29348,"Motivos laborales"
62289,29370,"Motivos laborales"
62290,29371,"Motivos laborales"
62291,29372,"Motivos laborales"
62292,29373,"Motivos laborales"
62293,29374,"Motivos laborales"
62294,29376,"Motivos laborales"
62295,29385,"Motivos laborales"
62296,29386,"Motivos laborales"
62297,29393,"Motivos laborales"
62298,29394,"Motivos laborales"
62299,29396,"Motivos laborales"
62300,29397,"Motivos laborales"
62301,29403,"Motivos laborales"
62302,29404,"Motivos laborales"
62303,29405,"Motivos laborales"
62304,29406,"Motivos laborales"
62305,29407,"Motivos laborales"
62306,29409,"Motivos laborales"
62307,29410,"Motivos laborales"
62308,29412,"Motivos laborales"
62309,29413,"Motivos laborales"
62310,29414,"Motivos laborales"
62311,29417,"Motivos laborales"
62312,29419,"Motivos laborales"
62313,29420,"Motivos laborales"
62314,29422,"Motivos laborales"
62315,29423,"Motivos laborales"
62316,29424,"Motivos laborales"
62317,29425,"Motivos laborales"
62318,29426,"Motivos laborales"
62319,29430,"Motivos laborales"
62320,29432,"Motivos laborales"
62321,29443,"Motivos laborales"
62322,29444,"Motivos laborales"
62323,29482,"Motivos laborales"
62324,29489,"Motivos laborales"
62325,29490,"Motivos laborales"
62326,29496,"Motivos laborales"
62327,29503,"Motivos laborales"
62328,29505,"Motivos laborales"
62329,29509,"Motivos laborales"
62330,29513,"Motivos laborales"
62331,29516,"Motivos laborales"
62332,29519,"Motivos laborales"
62333,29520,"Motivos laborales"
62334,29521,"Motivos laborales"
62335,29522,"Motivos laborales"
62336,29523,"Motivos laborales"
62337,29531,"Motivos laborales"
62338,29537,"Motivos laborales"
62339,29554,"Motivos laborales"
62340,29557,"Motivos laborales"
62341,29560,"Motivos laborales"
62342,29561,"Motivos laborales"
62343,29564,"Motivos laborales"
62344,29565,"Motivos laborales"
62345,29566,"Motivos laborales"
62346,29567,"Motivos laborales"
62347,29568,"Motivos laborales"
62348,29571,"Motivos laborales"
62349,29572,"Motivos laborales"
62350,29573,"Motivos laborales"
62351,29575,"Motivos laborales"
62352,29576,"Motivos laborales"
62353,29578,"Motivos laborales"
62354,29579,"Motivos laborales"
62355,29580,"Motivos laborales"
62356,29587,"Motivos laborales"
62357,29596,"Motivos laborales"
62358,29606,"Motivos laborales"
62359,29619,"Motivos laborales"
62360,29671,"Motivos laborales"
62361,29673,"Motivos laborales"
62362,29682,"Motivos laborales"
62363,29686,"Motivos laborales"
62364,29690,"Motivos laborales"
62365,29692,"Motivos laborales"
62366,29695,"Motivos laborales"
62367,29696,"Motivos laborales"
62368,29698,"Motivos laborales"
62369,29700,"Motivos laborales"
62370,29702,"Motivos laborales"
62371,29703,"Motivos laborales"
62372,29707,"Motivos laborales"
62373,29708,"Motivos laborales"
62374,29709,"Motivos laborales"
62375,29710,"Motivos laborales"
62376,29712,"Motivos laborales"
62377,29714,"Motivos laborales"
62378,29717,"Motivos laborales"
62379,29718,"Motivos laborales"
62380,29719,"Motivos laborales"
62381,29721,"Motivos laborales"
62382,29722,"Motivos laborales"
62383,29723,"Motivos laborales"
62384,29724,"Motivos laborales"
62385,29733,"Motivos laborales"
62386,29735,"Motivos laborales"
62387,29736,"Motivos laborales"
62388,29737,"Motivos laborales"
62389,29738,"Motivos laborales"
62390,29739,"Motivos laborales"
62391,29744,"Motivos laborales"
62392,29754,"Motivos laborales"
62393,29755,"Motivos laborales"
62394,29757,"Motivos laborales"
62395,29767,"Motivos laborales"
62396,29769,"Motivos laborales"
62397,29770,"Motivos laborales"
62398,29771,"Motivos laborales"
62399,29772,"Motivos laborales"
62400,29773,"Motivos laborales"
62401,29777,"Motivos laborales"
62402,29785,"Motivos laborales"
62403,29797,"Motivos laborales"
62404,29803,"Motivos laborales"
62405,29806,"Motivos laborales"
62406,29807,"Motivos laborales"
62407,29808,"Motivos laborales"
62408,29834,"Motivos laborales"
62409,29857,"Motivos laborales"
62410,29858,"Motivos laborales"
62411,29860,"Motivos laborales"
62412,29861,"Motivos laborales"
62413,29862,"Motivos laborales"
62414,29866,"Motivos laborales"
62415,29886,"Motivos laborales"
62416,29888,"Motivos laborales"
62417,29893,"Motivos laborales"
62418,29894,"Motivos laborales"
62419,29895,"Motivos laborales"
62420,29898,"Motivos laborales"
62421,29902,"Motivos laborales"
62422,29921,"Motivos laborales"
62423,29932,"Motivos laborales"
62424,29934,"Motivos laborales"
62425,29935,"Motivos laborales"
62426,29940,"Motivos laborales"
62427,29947,"Motivos laborales"
62428,29950,"Motivos laborales"
62429,29951,"Motivos laborales"
62430,29953,"Motivos laborales"
62431,29954,"Motivos laborales"
62432,29962,"Motivos laborales"
62433,29963,"Motivos laborales"
62434,29964,"Motivos laborales"
62435,29965,"Motivos laborales"
62436,29970,"Motivos laborales"
62437,29994,"Motivos laborales"
